equipo,rival,fecha,local_visitante,goles_favor,goles_contra,resultado,tipo_partido,clima,temperatura,humedad,dias_descanso,tiros_puerta,posesion,lesionados,suspendidos
Sudáfrica,Noruega,2026-03-13,Visitante,0,2,Derrota,Amistoso,Nublado,14,72,4,4,41,0,0
Sudáfrica,Curazao,2026-03-03,Local,1,0,Victoria,Copa,Lluvia,15,73,7,8,57,1,0
Sudáfrica,Portugal,2026-02-21,Local,1,2,Derrota,Eliminatoria,Lluvia,24,74,7,5,44,0,2
Sudáfrica,Austria,12/02/2026,Local,1,0,Victoria,Liga de Naciones,Frio,10,61,10,7,53,0,1
Sudáfrica,República Democrática del Congo,04/02/2026,Local,2,2,Empate,Amistoso,Caluroso,29,43,4,5,54,0,1
Sudáfrica,Croacia,29/01/2026,Visitante,0,1,Derrota,Oficial,Lluvia,7,68,12,6,32,1,1
Sudáfrica,Inglaterra,24/01/2026,Visitante,0,1,Derrota,Copa,Nublado,6,83,8,2,35,1,1
Sudáfrica,Jordania,13/01/2026,Local,3,0,Victoria,Oficial,Nublado,20,56,3,11,59,0,1
Sudáfrica,Noruega,09/01/2026,Visitante,0,1,Derrota,Eliminatoria,Frio,13,68,7,6,43,0,0
Sudáfrica,Irak,02/01/2026,Local,0,1,Derrota,Amistoso,Frio,11,44,5,3,53,2,2
Sudáfrica,Escocia,24/12/2025,Visitante,1,3,Derrota,Liga de Naciones,Frio,5,38,10,4,47,1,0
Sudáfrica,Alemania,17/12/2025,Visitante,0,3,Derrota,Liga de Naciones,Nublado,16,77,9,7,51,1,1
Sudáfrica,Japón,12/12/2025,Visitante,0,4,Derrota,Oficial,Soleado,30,82,12,5,54,1,0
Sudáfrica,Corea del Sur,05/12/2025,Local,2,1,Victoria,Copa,Frio,8,71,14,7,37,1,1
Sudáfrica,Uruguay,29/11/2025,Local,1,0,Victoria,Eliminatoria,Caluroso,26,43,14,5,46,0,0
Sudáfrica,Portugal,19/11/2025,Local,1,1,Empate,Eliminatoria,Soleado,18,54,6,5,36,1,0
Sudáfrica,República Democrática del Congo,15/11/2025,Local,0,2,Derrota,Oficial,Caluroso,27,76,9,4,49,0,0
Sudáfrica,Turquía,05/11/2025,Visitante,1,2,Derrota,Liga de Naciones,Frio,6,47,8,4,42,2,0
Sudáfrica,Turquía,29/10/2025,Local,1,4,Derrota,Eliminatoria,Caluroso,27,71,4,5,44,2,1
Sudáfrica,Paraguay,23/10/2025,Visitante,2,0,Victoria,Eliminatoria,Caluroso,29,70,12,11,43,2,0
Sudáfrica,República Checa,14/10/2025,Local,2,0,Victoria,Copa,Frio,11,84,9,12,66,0,1
Sudáfrica,Turquía,11/10/2025,Visitante,2,1,Victoria,Oficial,Frio,12,68,14,7,34,2,0
Sudáfrica,Noruega,04/10/2025,Local,2,1,Victoria,Eliminatoria,Caluroso,33,62,8,8,45,2,2
Sudáfrica,Jordania,25/09/2025,Local,1,3,Derrota,Eliminatoria,Frio,13,83,6,4,46,2,0
Sudáfrica,Uzbekistán,19/09/2025,Local,0,0,Empate,Oficial,Frio,11,85,14,5,44,1,1
Sudáfrica,Brasil,10/09/2025,Local,0,1,Derrota,Amistoso,Lluvia,18,78,14,6,45,0,1
Sudáfrica,Irán,04/09/2025,Visitante,0,0,Empate,Oficial,Soleado,17,88,7,6,53,1,0
Sudáfrica,Bélgica,26/08/2025,Visitante,0,1,Derrota,Amistoso,Nublado,9,72,14,3,46,1,1
Sudáfrica,Corea del Sur,20/08/2025,Visitante,1,2,Derrota,Eliminatoria,Frio,6,69,3,6,56,1,0
Sudáfrica,Argelia,16/08/2025,Visitante,3,3,Empate,Eliminatoria,Caluroso,35,37,14,10,44,2,1
Sudáfrica,Escocia,07/08/2025,Local,0,0,Empate,Oficial,Nublado,21,71,7,3,51,1,0
Sudáfrica,Costa de Marfil,30/07/2025,Local,1,1,Empate,Oficial,Lluvia,12,70,9,6,41,3,0
Sudáfrica,Senegal,26/07/2025,Visitante,2,3,Derrota,Amistoso,Lluvia,22,90,8,10,44,2,0
Sudáfrica,Irak,16/07/2025,Local,1,1,Empate,Amistoso,Caluroso,29,50,5,8,60,0,0
Sudáfrica,Inglaterra,11/07/2025,Visitante,0,1,Derrota,Eliminatoria,Caluroso,31,72,12,2,39,3,0
Sudáfrica,Bosnia y Herzegovina,03/07/2025,Visitante,0,1,Derrota,Liga de Naciones,Lluvia,22,72,9,4,33,1,0
Sudáfrica,Irán,25/06/2025,Visitante,0,4,Derrota,Oficial,Lluvia,17,75,14,2,46,2,0
Sudáfrica,Senegal,19/06/2025,Local,1,0,Victoria,Amistoso,Nublado,19,87,8,8,40,1,0
Sudáfrica,Inglaterra,11/06/2025,Visitante,1,2,Derrota,Oficial,Frio,5,76,5,10,36,2,0
Sudáfrica,Noruega,05/06/2025,Local,0,1,Derrota,Amistoso,Frio,12,46,8,3,51,1,0
Sudáfrica,Suiza,28/05/2025,Local,0,4,Derrota,Eliminatoria,Frio,4,50,4,5,50,1,1
Sudáfrica,Egipto,23/05/2025,Local,1,0,Victoria,Amistoso,Frio,7,52,3,5,49,3,0
Sudáfrica,República Democrática del Congo,14/05/2025,Visitante,2,1,Victoria,Oficial,Lluvia,16,78,5,6,47,1,0
Suecia,Suiza,2026-05-31,Visitante,0,0,Empate,Liga de Naciones,Nublado,14,79,7,3,51,2,0
Suecia,Bosnia y Herzegovina,2026-05-20,Visitante,3,1,Victoria,Amistoso,Soleado,25,50,8,8,51,3,0
Suecia,Inglaterra,2026-05-08,Local,1,0,Victoria,Liga de Naciones,Caluroso,34,43,5,4,58,1,1
Suecia,República Checa,2026-04-26,Visitante,1,0,Victoria,Eliminatoria,Nublado,22,72,5,7,45,0,1
Suecia,Escocia,2026-04-16,Local,0,2,Derrota,Amistoso,Frio,11,52,5,6,53,0,0
Suecia,Alemania,2026-04-04,Local,0,1,Derrota,Eliminatoria,Soleado,18,70,7,4,54,1,0
Suecia,Países Bajos,2026-03-26,Visitante,2,1,Victoria,Eliminatoria,Frio,4,72,8,6,37,4,1
Suecia,Irak,2026-03-15,Local,2,0,Victoria,Liga de Naciones,Nublado,19,57,9,9,43,0,0
Suecia,Irán,2026-03-02,Visitante,0,3,Derrota,Eliminatoria,Soleado,30,69,6,6,42,0,1
Suecia,Curazao,2026-02-18,Local,2,1,Victoria,Eliminatoria,Nublado,17,84,3,9,59,2,1
Suecia,México,08/02/2026,Visitante,2,2,Empate,Oficial,Soleado,30,49,4,6,35,1,0
Suecia,República Checa,03/02/2026,Local,1,0,Victoria,Eliminatoria,Soleado,7,46,14,4,61,2,1
Suecia,Austria,25/01/2026,Local,4,0,Victoria,Copa,Soleado,22,41,6,8,53,1,0
Suecia,Túnez,19/01/2026,Visitante,2,1,Victoria,Eliminatoria,Soleado,23,65,3,5,46,1,1
Suecia,Uruguay,13/01/2026,Local,1,1,Empate,Eliminatoria,Nublado,22,46,4,4,49,0,1
Suecia,Francia,06/01/2026,Visitante,2,2,Empate,Copa,Caluroso,31,65,6,10,45,1,0
Suecia,Escocia,29/12/2025,Visitante,0,3,Derrota,Amistoso,Nublado,24,41,7,9,57,1,0
Suecia,Escocia,24/12/2025,Visitante,1,2,Derrota,Liga de Naciones,Frio,10,74,8,7,44,1,0
Suecia,Paraguay,15/12/2025,Local,4,1,Victoria,Eliminatoria,Lluvia,22,91,10,9,54,1,3
Suecia,Panamá,06/12/2025,Visitante,0,0,Empate,Copa,Lluvia,14,89,6,5,51,1,0
Suecia,Colombia,30/11/2025,Visitante,0,2,Derrota,Eliminatoria,Soleado,6,79,12,5,35,2,0
Suecia,Estados Unidos,22/11/2025,Visitante,0,1,Derrota,Oficial,Caluroso,29,63,7,5,49,0,0
Suecia,Haití,16/11/2025,Visitante,2,1,Victoria,Amistoso,Caluroso,32,65,3,6,44,1,0
Suecia,Canadá,08/11/2025,Local,2,1,Victoria,Amistoso,Nublado,14,36,9,6,51,1,0
Suecia,Marruecos,02/11/2025,Local,3,0,Victoria,Liga de Naciones,Soleado,7,39,7,9,44,0,1
Suecia,Bosnia y Herzegovina,25/10/2025,Visitante,1,0,Victoria,Amistoso,Lluvia,27,82,10,6,49,1,0
Suecia,Marruecos,22/10/2025,Visitante,0,0,Empate,Amistoso,Lluvia,23,80,12,4,55,0,0
Suecia,Costa de Marfil,13/10/2025,Local,1,0,Victoria,Oficial,Soleado,14,45,9,3,66,2,0
Suecia,Cabo Verde,06/10/2025,Local,2,1,Victoria,Liga de Naciones,Nublado,23,56,14,7,47,2,0
Suecia,Ghana,01/10/2025,Local,0,0,Empate,Oficial,Frio,12,43,3,6,56,0,0
Suecia,México,21/09/2025,Visitante,3,1,Victoria,Liga de Naciones,Caluroso,33,88,12,8,40,1,0
Suecia,Corea del Sur,16/09/2025,Visitante,0,3,Derrota,Amistoso,Soleado,18,57,4,8,52,1,0
Suecia,Irán,07/09/2025,Visitante,2,0,Victoria,Eliminatoria,Frio,13,66,5,9,53,0,1
Suecia,Ghana,02/09/2025,Local,0,0,Empate,Eliminatoria,Frio,13,73,4,7,51,0,0
Suecia,Arabia Saudita,23/08/2025,Visitante,1,0,Victoria,Oficial,Nublado,34,49,14,7,53,2,0
Suecia,Catar,16/08/2025,Visitante,1,0,Victoria,Amistoso,Nublado,16,41,7,6,57,1,2
Suecia,Túnez,09/08/2025,Visitante,0,1,Derrota,Liga de Naciones,Frio,11,35,9,6,45,0,1
Suecia,Costa de Marfil,02/08/2025,Local,2,2,Empate,Eliminatoria,Lluvia,26,70,5,9,60,1,0
Suecia,Catar,26/07/2025,Visitante,4,3,Victoria,Amistoso,Lluvia,20,71,7,12,62,2,2
Suecia,Cabo Verde,23/07/2025,Local,0,0,Empate,Amistoso,Lluvia,23,73,7,8,57,1,0
Suecia,Colombia,16/07/2025,Local,0,0,Empate,Copa,Caluroso,28,61,9,3,61,0,1
Suecia,Cabo Verde,06/07/2025,Local,1,0,Victoria,Amistoso,Lluvia,33,92,5,8,75,2,0
Suecia,Paraguay,29/06/2025,Local,2,1,Victoria,Eliminatoria,Nublado,25,87,8,8,70,0,0
Suecia,Estados Unidos,21/06/2025,Local,0,1,Derrota,Amistoso,Frio,5,64,14,4,64,1,0
Suecia,Brasil,16/06/2025,Local,0,3,Derrota,Copa,Nublado,26,72,10,6,56,2,0
Suecia,Egipto,07/06/2025,Local,1,2,Derrota,Eliminatoria,Nublado,6,78,7,4,52,1,1
Suecia,Corea del Sur,02/06/2025,Visitante,1,1,Empate,Liga de Naciones,Nublado,32,82,12,11,58,0,1
Suecia,Escocia,27/05/2025,Local,2,0,Victoria,Eliminatoria,Nublado,22,75,12,10,65,0,0
Suecia,Francia,19/05/2025,Visitante,1,1,Empate,Amistoso,Caluroso,28,50,3,4,31,2,0
Suecia,Alemania,11/05/2025,Local,3,3,Empate,Liga de Naciones,Frio,12,60,6,9,51,1,0
Suiza,Austria,2026-05-31,Visitante,3,0,Victoria,Eliminatoria,Soleado,24,67,3,11,55,2,1
Suiza,Bélgica,2026-05-19,Local,1,3,Derrota,Eliminatoria,Frio,13,60,4,5,64,3,0
Suiza,Inglaterra,2026-05-08,Local,2,1,Victoria,Oficial,Nublado,21,77,7,8,48,1,0
Suiza,España,2026-04-26,Local,1,2,Derrota,Eliminatoria,Soleado,20,36,6,6,51,0,0
Suiza,Noruega,2026-04-17,Visitante,1,0,Victoria,Oficial,Frio,14,47,7,5,53,2,1
Suiza,Alemania,2026-04-05,Visitante,1,1,Empate,Amistoso,Nublado,15,58,6,5,50,0,1
Suiza,Croacia,2026-03-24,Local,1,1,Empate,Eliminatoria,Nublado,18,77,4,3,53,2,0
Suiza,Uzbekistán,2026-03-12,Local,1,0,Victoria,Eliminatoria,Caluroso,33,61,6,5,64,0,1
Suiza,Uruguay,2026-03-04,Visitante,1,0,Victoria,Eliminatoria,Nublado,16,85,6,5,48,0,1
Suiza,Jordania,2026-02-20,Local,0,0,Empate,Liga de Naciones,Soleado,22,42,6,7,56,1,0
Suiza,Portugal,09/02/2026,Local,0,2,Derrota,Oficial,Soleado,19,40,14,4,33,1,0
Suiza,Irán,04/02/2026,Visitante,1,0,Victoria,Oficial,Nublado,30,59,6,8,45,0,1
Suiza,Haití,30/01/2026,Visitante,0,4,Derrota,Eliminatoria,Nublado,34,36,12,7,48,2,0
Suiza,Ghana,22/01/2026,Local,1,0,Victoria,Eliminatoria,Nublado,6,62,6,4,39,1,2
Suiza,Países Bajos,14/01/2026,Visitante,1,1,Empate,Eliminatoria,Nublado,14,86,7,7,57,0,0
Suiza,Uzbekistán,06/01/2026,Local,3,1,Victoria,Liga de Naciones,Caluroso,35,36,8,7,63,0,1
Suiza,Portugal,01/01/2026,Local,0,1,Derrota,Copa,Caluroso,29,50,8,3,63,0,0
Suiza,Francia,23/12/2025,Visitante,0,0,Empate,Oficial,Frio,10,76,3,5,49,3,0
Suiza,Colombia,18/12/2025,Local,3,1,Victoria,Oficial,Nublado,16,52,12,11,32,3,0
Suiza,Costa de Marfil,11/12/2025,Local,1,0,Victoria,Amistoso,Soleado,15,60,7,7,47,0,1
Suiza,Uzbekistán,03/12/2025,Local,1,0,Victoria,Amistoso,Lluvia,18,66,3,8,50,1,2
Suiza,Irán,27/11/2025,Visitante,0,0,Empate,Oficial,Frio,3,55,5,4,52,0,0
Suiza,Paraguay,20/11/2025,Local,2,1,Victoria,Amistoso,Caluroso,31,49,10,8,43,0,0
Suiza,Alemania,10/11/2025,Visitante,1,3,Derrota,Amistoso,Frio,6,65,6,11,49,1,0
Suiza,Catar,05/11/2025,Visitante,3,0,Victoria,Oficial,Caluroso,30,54,5,9,49,1,0
Suiza,Egipto,31/10/2025,Local,0,1,Derrota,Eliminatoria,Nublado,14,61,8,4,50,1,1
Suiza,Canadá,24/10/2025,Visitante,0,0,Empate,Oficial,Soleado,24,48,7,4,47,3,0
Suiza,Arabia Saudita,13/10/2025,Local,1,0,Victoria,Eliminatoria,Soleado,11,40,14,8,52,1,1
Suiza,España,09/10/2025,Visitante,1,1,Empate,Copa,Lluvia,20,89,12,5,50,1,1
Suiza,Argelia,29/09/2025,Local,4,1,Victoria,Liga de Naciones,Frio,9,88,6,9,44,2,0
Suiza,Brasil,22/09/2025,Visitante,0,2,Derrota,Oficial,Frio,4,84,9,3,42,1,0
Suiza,Uruguay,18/09/2025,Visitante,1,0,Victoria,Liga de Naciones,Caluroso,28,81,3,3,47,5,1
Suiza,Costa de Marfil,12/09/2025,Local,2,1,Victoria,Copa,Frio,13,55,7,10,47,0,2
Suiza,Jordania,04/09/2025,Visitante,1,0,Victoria,Oficial,Nublado,8,66,6,7,60,4,0
Suiza,Australia,27/08/2025,Visitante,3,1,Victoria,Eliminatoria,Frio,11,50,12,12,48,0,0
Suiza,Colombia,19/08/2025,Visitante,0,1,Derrota,Eliminatoria,Nublado,23,82,6,8,48,2,1
Suiza,Irán,12/08/2025,Local,1,0,Victoria,Oficial,Caluroso,32,47,5,4,56,2,1
Suiza,Catar,06/08/2025,Local,4,0,Victoria,Liga de Naciones,Frio,4,38,7,10,53,0,0
Suiza,Senegal,31/07/2025,Visitante,7,0,Victoria,Copa,Caluroso,33,59,7,16,54,2,0
Suiza,Cabo Verde,21/07/2025,Local,2,1,Victoria,Copa,Caluroso,33,69,14,9,46,2,0
Suiza,Turquía,16/07/2025,Visitante,0,1,Derrota,Liga de Naciones,Frio,5,71,10,4,36,1,1
Suiza,Francia,11/07/2025,Visitante,2,0,Victoria,Eliminatoria,Nublado,30,55,6,6,54,1,0
Suiza,República Democrática del Congo,03/07/2025,Visitante,1,1,Empate,Eliminatoria,Lluvia,14,85,4,7,50,2,0
Suiza,Costa de Marfil,26/06/2025,Visitante,2,1,Victoria,Oficial,Caluroso,28,80,3,9,63,1,1
Suiza,Nueva Zelanda,16/06/2025,Visitante,1,2,Derrota,Eliminatoria,Caluroso,25,68,6,4,69,0,2
Suiza,Sudáfrica,10/06/2025,Local,2,1,Victoria,Liga de Naciones,Lluvia,31,74,8,9,60,2,1
Suiza,Túnez,03/06/2025,Local,0,1,Derrota,Amistoso,Lluvia,9,68,4,8,45,0,1
Suiza,Paraguay,27/05/2025,Visitante,2,0,Victoria,Liga de Naciones,Nublado,13,76,6,8,51,1,0
Suiza,Costa de Marfil,22/05/2025,Visitante,1,1,Empate,Copa,Lluvia,20,87,7,6,49,1,0
Suiza,Colombia,16/05/2025,Local,1,0,Victoria,Eliminatoria,Frio,5,56,9,8,63,1,0
Túnez,Argelia,2026-05-30,Local,0,1,Derrota,Amistoso,Frio,14,55,7,4,48,1,0
Túnez,Cabo Verde,2026-05-18,Visitante,0,0,Empate,Eliminatoria,Soleado,29,59,4,5,49,4,1
Túnez,República Democrática del Congo,2026-05-06,Local,0,0,Empate,Copa,Lluvia,16,78,9,6,48,1,1
Túnez,Senegal,2026-04-28,Visitante,2,2,Empate,Oficial,Soleado,27,37,8,6,42,1,0
Túnez,Sudáfrica,2026-04-14,Local,2,1,Victoria,Copa,Nublado,17,71,9,7,47,1,0
Túnez,Ghana,2026-04-06,Visitante,1,1,Empate,Amistoso,Lluvia,16,82,6,6,47,1,0
Túnez,Costa de Marfil,2026-03-26,Visitante,2,3,Derrota,Copa,Caluroso,35,32,4,8,38,3,1
Túnez,Irak,2026-03-12,Visitante,0,0,Empate,Eliminatoria,Nublado,18,84,6,4,44,0,0
Túnez,España,2026-03-04,Local,1,1,Empate,Eliminatoria,Soleado,18,70,7,5,39,1,1
Túnez,Jordania,2026-02-20,Visitante,3,1,Victoria,Eliminatoria,Soleado,23,55,4,8,51,1,0
Túnez,Argentina,11/02/2026,Visitante,1,1,Empate,Eliminatoria,Lluvia,22,76,4,8,43,2,0
Túnez,Estados Unidos,03/02/2026,Local,0,2,Derrota,Liga de Naciones,Nublado,22,68,4,7,47,1,0
Túnez,Ecuador,30/01/2026,Local,0,0,Empate,Liga de Naciones,Frio,12,78,10,7,42,1,1
Túnez,Inglaterra,21/01/2026,Local,2,0,Victoria,Eliminatoria,Lluvia,23,93,10,5,56,1,0
Túnez,Japón,15/01/2026,Local,4,0,Victoria,Oficial,Soleado,23,72,9,11,52,0,1
Túnez,Alemania,07/01/2026,Visitante,0,1,Derrota,Eliminatoria,Nublado,26,56,7,6,47,2,1
Túnez,Haití,30/12/2025,Local,1,1,Empate,Eliminatoria,Frio,11,49,4,6,47,0,0
Túnez,Nueva Zelanda,23/12/2025,Local,0,2,Derrota,Liga de Naciones,Caluroso,36,36,3,6,53,0,1
Túnez,Ghana,19/12/2025,Visitante,0,6,Derrota,Eliminatoria,Soleado,21,52,4,7,40,1,0
Túnez,Uruguay,12/12/2025,Visitante,1,3,Derrota,Amistoso,Caluroso,32,76,10,6,38,0,0
Túnez,Japón,02/12/2025,Visitante,0,1,Derrota,Amistoso,Soleado,9,52,3,1,46,1,0
Túnez,México,26/11/2025,Visitante,0,3,Derrota,Liga de Naciones,Caluroso,33,59,8,4,48,0,0
Túnez,Austria,20/11/2025,Visitante,2,3,Derrota,Oficial,Soleado,21,83,4,9,40,0,0
Túnez,Uzbekistán,10/11/2025,Visitante,0,0,Empate,Eliminatoria,Frio,5,56,12,5,43,0,1
Túnez,Sudáfrica,04/11/2025,Visitante,1,1,Empate,Oficial,Lluvia,24,93,9,6,54,1,0
Túnez,Ghana,30/10/2025,Local,0,2,Derrota,Liga de Naciones,Nublado,19,44,12,3,48,1,0
Túnez,Catar,23/10/2025,Visitante,1,1,Empate,Oficial,Lluvia,7,67,8,6,50,1,0
Túnez,República Democrática del Congo,15/10/2025,Local,1,1,Empate,Oficial,Lluvia,32,71,10,6,52,2,0
Túnez,Cabo Verde,08/10/2025,Local,0,1,Derrota,Copa,Caluroso,28,38,7,5,54,3,0
Túnez,Cabo Verde,03/10/2025,Visitante,0,1,Derrota,Eliminatoria,Caluroso,35,47,4,3,53,3,0
Túnez,Paraguay,23/09/2025,Local,2,4,Derrota,Liga de Naciones,Lluvia,33,80,7,8,48,1,0
Túnez,Bélgica,18/09/2025,Local,1,3,Derrota,Liga de Naciones,Nublado,10,53,10,7,58,2,3
Túnez,Ghana,09/09/2025,Local,0,0,Empate,Amistoso,Frio,13,37,9,4,51,0,0
Túnez,Brasil,03/09/2025,Local,1,1,Empate,Liga de Naciones,Frio,4,67,8,6,41,1,0
Túnez,Escocia,26/08/2025,Local,3,0,Victoria,Liga de Naciones,Lluvia,14,80,8,9,52,2,1
Túnez,Egipto,19/08/2025,Visitante,1,2,Derrota,Amistoso,Soleado,11,52,7,7,43,0,1
Túnez,Cabo Verde,14/08/2025,Visitante,3,0,Victoria,Eliminatoria,Soleado,20,60,7,9,46,0,0
Túnez,Catar,07/08/2025,Visitante,0,1,Derrota,Liga de Naciones,Nublado,25,77,9,1,49,2,1
Túnez,Alemania,01/08/2025,Local,1,1,Empate,Amistoso,Nublado,32,87,8,6,47,2,1
Túnez,Austria,25/07/2025,Local,0,2,Derrota,Liga de Naciones,Lluvia,15,76,6,5,63,0,1
Túnez,Catar,17/07/2025,Visitante,0,0,Empate,Liga de Naciones,Soleado,22,52,7,6,50,2,1
Túnez,Panamá,09/07/2025,Local,2,0,Victoria,Eliminatoria,Frio,7,46,3,9,59,1,0
Túnez,Bélgica,04/07/2025,Visitante,0,2,Derrota,Eliminatoria,Frio,8,80,9,4,40,1,0
Túnez,Irak,26/06/2025,Visitante,0,0,Empate,Oficial,Nublado,21,55,9,6,57,1,0
Túnez,Bélgica,16/06/2025,Local,0,0,Empate,Oficial,Lluvia,18,78,10,4,47,3,0
Túnez,Senegal,10/06/2025,Local,1,0,Victoria,Liga de Naciones,Soleado,6,82,14,5,45,0,0
Túnez,Catar,04/06/2025,Visitante,1,1,Empate,Liga de Naciones,Nublado,10,80,5,8,49,0,0
Túnez,Suecia,28/05/2025,Visitante,0,0,Empate,Amistoso,Lluvia,12,70,14,4,55,0,0
Túnez,Estados Unidos,21/05/2025,Visitante,0,1,Derrota,Eliminatoria,Lluvia,21,69,3,4,51,0,0
Túnez,Turquía,16/05/2025,Local,0,2,Derrota,Copa,Nublado,17,81,10,9,75,1,0
Turquía,Países Bajos,2026-05-30,Visitante,3,1,Victoria,Liga de Naciones,Soleado,23,35,6,6,51,0,0
Turquía,Bélgica,2026-05-19,Local,0,0,Empate,Oficial,Lluvia,17,78,6,5,51,1,1
Turquía,Croacia,2026-05-08,Visitante,1,0,Victoria,Liga de Naciones,Caluroso,34,45,8,7,44,1,0
Turquía,Escocia,2026-04-27,Local,1,1,Empate,Eliminatoria,Lluvia,15,80,8,4,48,4,0
Turquía,España,2026-04-14,Visitante,0,3,Derrota,Eliminatoria,Soleado,27,59,6,3,38,1,0
Turquía,Austria,2026-04-06,Visitante,0,1,Derrota,Eliminatoria,Soleado,20,62,8,8,48,2,0
Turquía,Portugal,2026-03-24,Local,0,2,Derrota,Oficial,Caluroso,32,31,3,4,44,0,0
Turquía,Irak,2026-03-15,Local,3,1,Victoria,Eliminatoria,Soleado,28,61,9,10,53,2,0
Turquía,Nueva Zelanda,2026-03-02,Visitante,1,2,Derrota,Eliminatoria,Nublado,15,60,7,7,47,0,0
Turquía,Argentina,2026-02-20,Visitante,0,2,Derrota,Eliminatoria,Lluvia,22,90,9,4,41,0,0
Turquía,Corea del Sur,09/02/2026,Visitante,1,2,Derrota,Eliminatoria,Nublado,26,75,3,8,43,2,0
Turquía,Argentina,02/02/2026,Visitante,0,3,Derrota,Oficial,Soleado,21,63,8,4,43,0,0
Turquía,Alemania,29/01/2026,Visitante,1,1,Empate,Amistoso,Nublado,17,64,3,7,51,2,0
Turquía,República Checa,23/01/2026,Local,2,4,Derrota,Eliminatoria,Caluroso,25,64,9,6,62,0,1
Turquía,Argelia,13/01/2026,Local,0,1,Derrota,Amistoso,Soleado,28,82,8,5,55,2,1
Turquía,Francia,09/01/2026,Visitante,0,1,Derrota,Eliminatoria,Soleado,28,58,3,4,51,0,0
Turquía,Panamá,31/12/2025,Local,3,1,Victoria,Amistoso,Caluroso,29,74,5,12,48,0,0
Turquía,Croacia,26/12/2025,Local,0,1,Derrota,Eliminatoria,Nublado,24,48,9,4,46,0,1
Turquía,Irak,18/12/2025,Local,1,0,Victoria,Liga de Naciones,Nublado,8,62,14,6,56,1,0
Turquía,Argentina,10/12/2025,Local,1,2,Derrota,Copa,Frio,12,87,14,5,49,0,1
Turquía,Austria,05/12/2025,Visitante,0,1,Derrota,Eliminatoria,Lluvia,32,77,6,7,58,0,0
Turquía,Cabo Verde,26/11/2025,Local,3,2,Victoria,Copa,Caluroso,26,45,9,12,68,1,1
Turquía,Senegal,20/11/2025,Visitante,1,0,Victoria,Liga de Naciones,Lluvia,18,70,12,8,40,0,0
Turquía,Egipto,14/11/2025,Local,1,0,Victoria,Eliminatoria,Caluroso,27,59,8,8,51,1,1
Turquía,Suecia,03/11/2025,Visitante,1,0,Victoria,Liga de Naciones,Soleado,18,80,6,3,35,2,1
Turquía,Inglaterra,29/10/2025,Visitante,2,2,Empate,Amistoso,Caluroso,29,87,14,6,43,1,0
Turquía,Escocia,21/10/2025,Visitante,1,1,Empate,Copa,Frio,9,83,14,8,44,1,0
Turquía,Portugal,13/10/2025,Local,0,1,Derrota,Amistoso,Lluvia,25,75,4,6,37,0,0
Turquía,Estados Unidos,06/10/2025,Visitante,2,0,Victoria,Liga de Naciones,Soleado,33,77,12,5,63,0,1
Turquía,Croacia,02/10/2025,Local,2,2,Empate,Eliminatoria,Soleado,23,75,14,9,38,1,1
Turquía,Cabo Verde,22/09/2025,Local,7,0,Victoria,Copa,Frio,8,42,14,14,51,0,1
Turquía,Senegal,17/09/2025,Visitante,3,3,Empate,Oficial,Soleado,29,39,3,9,36,0,0
Turquía,Croacia,11/09/2025,Visitante,0,1,Derrota,Copa,Nublado,28,85,6,5,52,1,0
Turquía,Colombia,02/09/2025,Visitante,2,0,Victoria,Eliminatoria,Soleado,28,45,14,8,51,0,0
Turquía,Túnez,26/08/2025,Visitante,0,2,Derrota,Eliminatoria,Lluvia,17,81,7,4,51,0,0
Turquía,Francia,18/08/2025,Local,1,0,Victoria,Eliminatoria,Frio,6,56,3,7,51,1,0
Turquía,Uzbekistán,12/08/2025,Local,2,2,Empate,Liga de Naciones,Frio,14,58,7,11,55,0,0
Turquía,Haití,07/08/2025,Local,1,2,Derrota,Oficial,Nublado,21,81,10,7,53,1,0
Turquía,Brasil,01/08/2025,Visitante,0,0,Empate,Oficial,Nublado,28,43,10,8,45,1,0
Turquía,Cabo Verde,24/07/2025,Visitante,2,1,Victoria,Oficial,Nublado,18,87,3,8,52,0,0
Turquía,Egipto,16/07/2025,Visitante,3,0,Victoria,Oficial,Caluroso,25,49,3,11,44,0,1
Turquía,Suiza,11/07/2025,Local,0,1,Derrota,Eliminatoria,Caluroso,27,42,12,5,44,0,1
Turquía,Egipto,30/06/2025,Visitante,0,2,Derrota,Copa,Nublado,32,49,12,8,50,1,1
Turquía,Curazao,26/06/2025,Local,3,0,Victoria,Oficial,Nublado,8,46,9,6,52,1,0
Turquía,Paraguay,17/06/2025,Local,0,2,Derrota,Oficial,Lluvia,25,94,3,7,54,3,1
Turquía,Ecuador,09/06/2025,Visitante,2,0,Victoria,Amistoso,Caluroso,31,50,3,5,46,1,0
Turquía,Uruguay,05/06/2025,Local,1,0,Victoria,Amistoso,Lluvia,13,84,5,7,65,3,1
Turquía,Inglaterra,28/05/2025,Visitante,0,1,Derrota,Liga de Naciones,Lluvia,26,92,8,7,48,1,1
Turquía,Inglaterra,20/05/2025,Local,1,1,Empate,Eliminatoria,Frio,3,65,7,7,51,0,1
Turquía,Costa de Marfil,13/05/2025,Local,3,1,Victoria,Liga de Naciones,Nublado,29,76,10,8,40,0,0
Uruguay,Paraguay,2026-05-28,Local,0,0,Empate,Eliminatoria,Nublado,15,76,9,5,60,2,0
